host_tenure,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,room_type,accommodates,bathrooms,bedrooms,beds,price_per_night,minimum_nights,number_of_reviews,number_of_reviews_ly,review_scores_rating,reviews_per_month
Veteran,f,391,t,t,Arganzuela,Entire home/apt,4,1,1,2,134.25,1,11,6,4.91,0.54
Veteran,t,79,t,t,Arganzuela,Entire home/apt,4,1,2,3,147,2,11,0,4.55,2.87
Veteran,t,20,t,t,Arganzuela,Entire home/apt,4,2,2,,151.5,1,11,6,5,0.8
Veteran,f,391,t,t,Arganzuela,Entire home/apt,5,2.5,3,4,219,2,11,0,5,3.63
Established,f,70,t,t,Arganzuela,Entire home/apt,5,2,2,3,238,1,11,7,3.91,0.84
New,t,1,f,t,Arganzuela,Entire home/apt,4,2,2,4,239.8,3,11,8,4.91,0.49
New,f,1,t,t,Arganzuela,Entire home/apt,4,1,2,4,272,1,11,3,4.82,0.42
Veteran,f,6,t,t,Arganzuela,Private room,2,1,1,1,514,1,11,11,4.64,0.74
Veteran,f,6,t,t,Barajas,Entire home/apt,4,1,2,2,139,1,11,5,4.36,1.09
Established,t,15,t,t,Carabanchel,Private room,2,2,1,1,28.9,32,11,3,4.73,0.36
Established,t,15,t,t,Carabanchel,Private room,2,2,1,1,30.27,32,11,3,4.36,0.32
Veteran,t,5,t,t,Carabanchel,Private room,1,2,1,1,50.5,2,11,3,4.27,0.41
Veteran,f,6,t,t,Carabanchel,Private room,2,1,1,,57,1,11,5,4.27,0.17
Established,t,1,t,t,Carabanchel,Entire home/apt,4,1,1,2,73.87,30,11,5,5,0.36
Veteran,f,115,t,t,Carabanchel,Entire home/apt,6,1,2,3,104.67,1,11,4,4.09,0.25
Veteran,f,17,t,t,Carabanchel,Entire home/apt,6,1,,2,109,1,11,0,4.64,3.17
Veteran,f,50,t,t,Carabanchel,Entire home/apt,4,1,2,3,176.88,3,11,1,4.27,1.81
New,t,16,t,t,Carabanchel,Entire home/apt,2,1,1,1,178.7,1,11,5,4.73,1.15
Veteran,f,1,t,t,Centro,Entire home/apt,4,2,2,,15.8,19,11,0,4.91,0.19
New,f,3,t,t,Centro,Shared room,1,1,1,1,16,1,11,5,3.91,0.88
Veteran,f,6,t,t,Centro,Private room,1,2,1,1,36.3,22,11,0,4.64,0.33
Established,f,7,t,t,Centro,Private room,1,1,1,1,41.04,32,11,0,4.73,0.23
New,t,19,f,t,Centro,Entire home/apt,2,1,1,1,55.32,28,11,6,5,0.56
Veteran,f,13,t,t,Centro,Private room,2,1,1,1,57.07,1,11,4,4.91,1.57
New,t,19,t,t,Centro,Entire home/apt,2,1,1,1,61.96,28,11,6,5,0.65
Veteran,f,19,t,t,Centro,Entire home/apt,2,1,1,2,64.78,28,11,11,3.64,0.7
Veteran,f,6,t,t,Centro,Private room,2,1,6,1,67,1,11,0,4.18,0.18
New,f,20,t,t,Centro,Private room,1,2,1,1,67.5,2,11,6,4.27,1.17
New,t,9,t,t,Centro,Entire home/apt,1,1,1,1,68.6,30,11,5,4.82,0.59
Veteran,f,19,t,t,Centro,Entire home/apt,2,1,1,1,75,15,11,9,4.18,0.64
New,f,3,t,t,Centro,Private room,2,1,1,1,77.6,1,11,9,4.18,0.71
Established,f,21,t,t,Centro,Entire home/apt,4,1,1,1,78.74,1,11,0,4.36,3.14
New,f,5,t,t,Centro,Entire home/apt,2,1,1,1,80,2,11,0,4,1.95
New,f,2,t,t,Centro,Private room,1,1,1,1,85.67,3,11,2,4.82,0.33
Veteran,f,2,t,t,Centro,Entire home/apt,2,1,1,,88.45,20,11,1,4.18,0.09
Established,f,1157,t,t,Centro,Entire home/apt,5,1,2,3,88.88,14,11,1,4.55,0.32
Veteran,f,14,t,t,Centro,Entire home/apt,2,1,1,1,96,1,11,7,4.18,0.93
Established,f,6,t,t,Centro,Entire home/apt,2,1,1,1,97,1,11,2,4.91,0.25
Veteran,f,11,t,t,Centro,Entire home/apt,3,1,2,2,97.57,15,11,6,4.64,1.05
Veteran,f,79,t,t,Centro,Entire home/apt,4,1,1,1,101,3,11,5,4.55,1.4
Veteran,f,14,t,t,Centro,Entire home/apt,4,1,1,1,101.56,1,11,0,4.36,5.89
Veteran,f,400,t,t,Centro,Entire home/apt,2,1,1,1,102.5,2,11,4,4.55,1.16
Established,f,236,t,t,Centro,Entire home/apt,2,1,1,1,102.5,2,11,6,4.55,0.87
New,f,6,t,t,Centro,Entire home/apt,4,2,2,2,103,2,11,1,4.64,1.75
New,f,3,t,t,Centro,Private room,3,1,1,1,112,1,11,6,4.36,0.8
New,f,1,t,t,Centro,Entire home/apt,2,1,1,,113,2,11,0,4.55,4.65
Veteran,t,6,t,t,Centro,Private room,2,0,1,1,113,1,11,4,4.82,0.18
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,1,113.57,7,11,9,4.73,0.76
Veteran,f,1,t,t,Centro,Entire home/apt,4,1,2,2,114.25,4,11,3,4.82,0.55
Veteran,f,74,t,t,Centro,Entire home/apt,2,1,1,1,114.8,2,11,1,4.09,0.1
New,f,1,t,t,Centro,Entire home/apt,2,1,1,1,115,4,11,0,4.55,3.14
Veteran,f,8,t,t,Centro,Entire home/apt,4,1,1,2,118.55,30,11,0,4.55,0.12
Veteran,f,17,t,t,Centro,Entire home/apt,2,1,1,1,119,1,11,0,4.73,4.46
New,f,2,t,t,Centro,Entire home/apt,4,1,2,2,119.5,1,11,8,3.91,0.67
Veteran,f,115,t,t,Centro,Entire home/apt,4,1,1,2,120.67,1,11,4,4.18,0.27
New,f,28,t,t,Centro,Entire home/apt,4,1,1,1,121.5,2,11,3,4.45,0.38
Veteran,t,60,t,t,Centro,Entire home/apt,2,1,1,1,123,1,11,0,4.82,6
Established,f,14,t,t,Centro,Entire home/apt,3,1,2,2,123.44,15,11,7,4.82,0.87
Veteran,f,9,t,t,Centro,Entire home/apt,4,1,1,2,127,2,11,0,4.45,0.1
Veteran,f,118,t,t,Centro,Entire home/apt,5,2,3,3,132.96,22,11,4,4.73,0.5
Veteran,f,12,t,t,Centro,Entire home/apt,2,1,1,1,134,1,11,1,4.55,0.24
New,f,4,f,t,Centro,Entire home/apt,6,1,2,2,137,1,11,0,4.64,9.43
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,1,140.4,20,11,3,5,0.36
New,f,14,t,t,Centro,Entire home/apt,2,1,1,1,142.08,1,11,0,4.64,2.19
New,f,1,t,t,Centro,Entire home/apt,3,1,1,2,148.35,3,11,0,5,8.25
Veteran,f,79,t,t,Centro,Entire home/apt,4,1,1,1,151.5,2,11,0,4.82,3.03
New,f,3,f,t,Centro,Entire home/apt,4,1,2,2,153,3,11,0,4.55,3.59
New,t,25,t,t,Centro,Entire home/apt,2,1,1,1,155,1,11,0,4.64,3.98
Veteran,f,7,t,t,Centro,Entire home/apt,4,1,2,,161.67,3,11,0,4.18,2.14
Veteran,f,1,t,t,Centro,Entire home/apt,5,1,2,2,162.75,4,11,9,3.91,0.75
New,f,87,t,t,Centro,Entire home/apt,6,1,2,4,164.57,7,11,9,4.36,0.99
New,f,7,t,t,Centro,Private room,2,1,1,1,166,1,11,6,5,1.11
Veteran,t,60,t,t,Centro,Entire home/apt,2,1,1,1,169,1,11,0,4.82,2.82
Veteran,f,1,t,t,Centro,Entire home/apt,4,2,2,3,175,2,11,2,4.09,0.44
Veteran,f,34,t,t,Centro,Entire home/apt,4,1,2,2,184,1,11,3,4.91,0.5
New,f,1,t,t,Centro,Entire home/apt,5,3,2,3,185.5,2,11,2,4.64,0.44
Veteran,f,400,t,t,Centro,Entire home/apt,4,1,1,2,191,1,11,0,4.55,3.3
Established,f,1,t,t,Centro,Entire home/apt,2,1,1,1,191.8,5,11,0,4.64,0.18
Veteran,t,36,t,t,Centro,Entire home/apt,4,2,2,3,207,1,11,11,4.91,0.84
Established,t,10,t,t,Centro,Entire home/apt,4,1,1,2,210,1,11,1,4.91,0.34
New,f,7,t,t,Centro,Entire home/apt,3,1,2,2,216.82,1,11,7,4.64,1.19
New,f,2,t,t,Centro,Entire home/apt,6,2,2,2,219,1,11,10,4.45,0.73
New,t,6,f,t,Centro,Entire home/apt,6,1,3,3,223.8,1,11,4,5,0.45
Veteran,f,1,t,t,Centro,Entire home/apt,6,2,2,3,232.33,3,11,5,4.82,0.55
Veteran,t,6,t,t,Centro,Entire home/apt,4,1,2,2,241.5,2,11,0,4.82,2.73
Established,f,7,t,t,Centro,Entire home/apt,4,1,2,2,244.5,1,11,5,4.64,0.47
Veteran,f,1,t,t,Centro,Entire home/apt,2,1.5,1,1,280,2,11,7,5,0.59
New,f,15,t,t,Centro,Entire home/apt,4,2,2,3,290.2,5,11,0,3.73,2.34
Established,f,1,t,t,Centro,Entire home/apt,4,2,2,3,293.4,3,11,2,4.55,1.12
Veteran,f,3,t,t,Centro,Entire home/apt,6,2,3,3,322.38,3,11,7,4.64,0.62
New,f,37,t,t,Centro,Entire home/apt,4,1,2,2,323.33,2,11,3,4.45,0.33
Veteran,f,37,t,t,Centro,Entire home/apt,4,1,1,1,327.5,1,11,5,4.82,1.25
Veteran,f,45,t,t,Centro,Entire home/apt,7,1,1,6,359,1,11,2,4.36,0.34
Veteran,t,60,t,t,Centro,Entire home/apt,6,1,2,4,403,1,11,0,4.27,4.78
New,f,8,t,t,Centro,Entire home/apt,4,1,1,3,431,1,11,5,4.73,0.39
Veteran,t,6,t,t,Centro,Entire home/apt,10,2,2,5,445,1,11,0,5,1.93
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,1,504.33,3,11,1,5,0.29
Veteran,f,6,t,t,Centro,Entire home/apt,4,2.5,2,2,544,3,11,1,5,0.17
Veteran,t,60,t,t,Centro,Entire home/apt,6,1,2,3,630,1,11,0,4.91,4.34
New,t,13,t,t,Centro,Entire home/apt,4,1,1,2,765,1,11,0,5,2.19
Veteran,f,68,t,t,Centro,Entire home/apt,13,5,5,,825.32,1,11,0,4.64,2.29
Veteran,f,16,t,t,Centro,Entire home/apt,10,2,3,6,1016,1,11,2,4.73,0.31
Veteran,f,154,t,t,Chamartín,Entire home/apt,2,1,1,1,86.17,28,11,5,4.55,0.43
New,t,2,t,t,Chamartín,Entire home/apt,4,1,2,3,88.9,28,11,6,4.55,0.48
Veteran,f,154,t,t,Chamartín,Entire home/apt,2,1,1,1,100.79,28,11,6,4.73,0.42
Veteran,f,154,t,t,Chamartín,Entire home/apt,4,2,2,2,106.48,28,11,3,4.73,0.43
Veteran,f,19,t,t,Chamartín,Entire home/apt,4,1,1,2,108,1,11,11,4,0.84
New,f,1,t,t,Chamartín,Entire home/apt,4,1,1,2,109.2,1,11,4,4.18,1.3
Veteran,t,6,t,t,Chamartín,Entire home/apt,2,1,1,1,116.4,5,11,7,5,0.7
Veteran,t,61,t,t,Chamartín,Entire home/apt,2,1,,2,123,1,11,5,4.82,0.66
Veteran,t,61,t,t,Chamartín,Entire home/apt,2,1,1,2,135,4,11,6,4.64,0.65
Veteran,t,61,t,t,Chamartín,Entire home/apt,2,1,1,2,135,5,11,6,5,0.85
Veteran,f,81,t,t,Chamartín,Entire home/apt,2,1,1,1,172.4,5,11,1,4.73,1.25
Veteran,f,154,t,t,Chamartín,Entire home/apt,6,2.5,3,4,175.6,10,11,5,4.64,0.5
Veteran,f,391,t,t,Chamartín,Entire home/apt,8,2,4,5,201,1,11,7,4.36,0.36
Veteran,t,42,t,t,Chamartín,Entire home/apt,4,1,2,2,224,2,11,3,4.82,1.34
Veteran,f,33,t,t,Chamartín,Entire home/apt,4,2,2,2,254,1,11,1,3.91,0.19
Veteran,f,391,t,t,Chamartín,Entire home/apt,8,2.5,3,5,271,1,11,0,4.36,2.77
New,t,23,t,t,Chamartín,Entire home/apt,12,3,4,7,370,1,11,0,4.91,3.88
Veteran,t,6,t,t,Chamartín,Entire home/apt,8,2,3,6,628,1,11,8,4.91,0.62
New,f,1,t,t,Chamberí,Private room,2,0.5,1,1,67,2,11,6,5,0.57
Veteran,f,1,t,t,Chamberí,Private room,1,2,1,1,68.5,2,11,0,5,0.18
Veteran,f,45,t,t,Chamberí,Entire home/apt,1,1,1,1,103.47,15,11,1,4.91,0.18
New,f,18,t,t,Chamberí,Entire home/apt,2,1,1,1,108.5,2,11,0,4.82,3.55
Veteran,f,181,t,t,Chamberí,Entire home/apt,2,1,,2,113.5,2,11,3,5,1.15
Veteran,f,45,t,t,Chamberí,Entire home/apt,2,1,1,1,121,5,11,0,4.27,0.34
New,f,4,t,t,Chamberí,Private room,4,1,1,1,140,1,11,5,4.45,0.39
New,t,2,t,t,Chamberí,Entire home/apt,2,1,1,1,141.86,1,11,5,5,0.93
New,f,3,t,t,Chamberí,Entire home/apt,3,1,2,2,149.67,3,11,5,5,1.18
New,f,8,t,t,Chamberí,Entire home/apt,4,2,2,2,153.1,10,11,7,4.82,0.95
Established,f,12,t,t,Chamberí,Entire home/apt,3,1,2,,196,2,11,6,4.64,0.8
Veteran,f,1,t,t,Chamberí,Entire home/apt,4,2,2,2,214.91,17,11,0,4.82,0.36
New,f,64,t,t,Chamberí,Entire home/apt,5,2,3,3,348.5,1,11,0,4.45,2.82
Veteran,t,15,t,t,Chamberí,Entire home/apt,4,1,1,1,765,1,11,1,5,1.89
Veteran,f,2,t,t,Ciudad Lineal,Private room,1,1,1,1,48.33,3,11,0,4.18,0.2
New,f,37,t,t,Ciudad Lineal,Entire home/apt,2,1,1,1,92.25,5,11,4,4.55,0.83
New,t,26,t,t,Ciudad Lineal,Entire home/apt,4,1,1,2,114.7,2,11,0,4.64,3.55
Veteran,f,2,t,t,Ciudad Lineal,Private room,1,1,3,3,154.33,3,11,0,5,0.18
New,f,1,t,t,Fuencarral - El Pardo,Private room,1,1,1,1,34.5,2,11,8,4.91,1.21
Veteran,t,4,t,t,Fuencarral - El Pardo,Private room,1,1,2,2,38.07,30,11,2,4.73,0.1
Veteran,f,81,t,t,Fuencarral - El Pardo,Entire home/apt,6,3.5,3,4,211.2,5,11,0,4.64,3.84
Established,f,1,t,t,Fuencarral - El Pardo,Entire home/apt,4,1,1,2,234,1,11,1,4.82,0.35
New,t,1,t,t,Fuencarral - El Pardo,Entire home/apt,15,8,6,12,1446.86,3,11,6,5,0.69
New,f,1,t,t,Hortaleza,Private room,1,1,1,1,38,2,11,11,4.82,0.8
New,f,1,t,t,Hortaleza,Private room,1,1,1,1,46,1,11,0,5,9.43
New,f,3,f,t,Hortaleza,Private room,2,1,1,1,120,1,11,2,4.73,1.47
New,f,1,t,t,Hortaleza,Entire home/apt,5,2,3,3,168.33,28,11,4,4.36,0.34
New,t,18,t,t,Hortaleza,Entire home/apt,4,1,3,4,252.33,1,11,4,4.91,1.48
Veteran,f,1,t,t,Latina,Private room,1,1,1,1,22.1,3,11,3,4.91,0.12
New,f,2,t,t,Latina,Private room,1,1,1,1,51.33,1,11,4,5,0.3
Veteran,t,2,t,t,Latina,Entire home/apt,2,1,1,,57.13,30,11,2,4.64,0.32
New,f,9,t,t,Latina,Entire home/apt,5,1,1,3,63.02,30,11,0,4,4.46
New,f,4,t,t,Latina,Entire home/apt,4,0,2,2,107.67,1,11,6,4.27,0.52
New,f,4,t,t,Latina,Entire home/apt,3,1,1,2,133,1,11,5,3.91,0.54
New,f,1,t,t,Latina,Entire home/apt,2,1,1,1,172,1,11,0,4.91,0.44
Veteran,f,4,t,t,Moncloa - Aravaca,Private room,1,1,1,1,16.75,31,11,0,4.55,0.32
Veteran,f,39,t,t,Moncloa - Aravaca,Private room,1,2,1,1,36.71,14,11,1,5,0.13
Established,f,1,t,t,Moncloa - Aravaca,Private room,1,1.5,1,1,58,2,11,0,4.45,0.19
Veteran,t,3,t,t,Moncloa - Aravaca,Entire home/apt,2,1,1,1,67.68,31,11,6,4.82,0.47
Veteran,f,2,t,t,Moncloa - Aravaca,Entire home/apt,2,1,1,1,116.5,2,11,0,4.73,5.08
New,t,10,t,t,Moncloa - Aravaca,Entire home/apt,4,1,1,2,117,1,11,2,4.82,1.43
New,f,64,t,t,Moncloa - Aravaca,Private room,2,1,1,1,135,1,11,0,4.73,2.87
New,f,31,t,t,Moncloa - Aravaca,Entire home/apt,4,1,1,2,143.5,2,11,6,4,1.04
Veteran,f,1,t,t,Moncloa - Aravaca,Shared room,8,3,5,8,433.33,3,11,3,4.27,0.14
Veteran,f,33,t,t,Puente de Vallecas,Private room,2,1,1,1,51,1,11,2,3.64,0.36
Veteran,f,2,t,t,Puente de Vallecas,Private room,2,1,1,1,58,1,11,11,4.64,0.66
Established,f,56,t,t,Puente de Vallecas,Entire home/apt,2,1,1,1,68.47,3,11,3,4.36,0.39
New,f,37,t,t,Puente de Vallecas,Entire home/apt,2,1,1,1,72.5,2,11,8,4.64,0.69
New,f,5,f,t,Puente de Vallecas,Entire home/apt,4,1,1,2,94.15,1,11,4,4.82,1.62
Veteran,f,216,t,t,Puente de Vallecas,Entire home/apt,3,1,1,2,112,1,11,6,4.36,0.34
Veteran,f,25,t,t,Puente de Vallecas,Entire home/apt,5,1,2,3,116.25,20,11,4,3.73,0.21
Veteran,f,115,t,t,Puente de Vallecas,Entire home/apt,6,2,2,3,136.67,1,11,3,4.82,0.32
Established,f,5,t,t,Puente de Vallecas,Private room,4,1,2,2,141,1,11,0,4,0.3
Veteran,f,16,t,t,Puente de Vallecas,Entire home/apt,6,1,3,3,161.4,25,11,0,3.82,0.19
New,f,90,t,t,Puente de Vallecas,Entire home/apt,7,2,,4,172,2,11,0,4.36,1.93
New,f,37,t,t,Puente de Vallecas,Entire home/apt,6,1,2,3,220.5,2,11,2,4.55,0.4
Established,f,9,t,t,Retiro,Private room,1,2,5,5,38.8,10,11,4,5,0.35
Established,f,9,t,t,Retiro,Private room,1,2,1,1,40.33,15,11,3,5,0.37
Veteran,f,16,t,t,Retiro,Private room,2,1.5,,2,68.47,1,11,5,4.55,0.38
Veteran,f,2,t,t,Retiro,Entire home/apt,2,1,1,2,77.03,32,11,2,4.91,0.29
Established,f,56,t,t,Retiro,Entire home/apt,3,1,1,2,85.59,3,11,4,4.55,0.23
Veteran,f,74,t,t,Retiro,Entire home/apt,3,1,2,2,171.29,7,11,4,4.18,0.29
Established,f,46,t,t,Retiro,Entire home/apt,4,2,2,2,261.5,2,11,0,4.64,3.37
Established,t,6,t,t,Retiro,Entire home/apt,6,1,2,4,390,1,11,3,4.73,0.29
New,f,2,t,t,Salamanca,Private room,1,2,1,1,26.55,30,11,5,4.91,0.52
Veteran,f,8,t,t,Salamanca,Entire home/apt,4,2,2,2,109.71,31,11,7,4.36,0.88
Established,f,11,t,t,Salamanca,Entire home/apt,6,2,3,3,113,1,11,1,4.73,1.68
New,f,1,t,t,Salamanca,Entire home/apt,6,2,3,3,157.07,15,11,5,4.36,0.43
Veteran,f,6,t,t,Salamanca,Entire home/apt,5,2,2,4,196.88,10,11,0,4.91,0.11
New,f,1,f,t,Salamanca,Entire home/apt,3,1,1,3,205.5,2,11,0,4.73,3.63
Veteran,f,74,t,t,Salamanca,Entire home/apt,4,2,2,4,255,3,11,7,4.45,0.38
Established,f,2,t,t,Salamanca,Entire home/apt,8,3,4,,278,6,11,7,4.73,0.55
New,t,23,t,t,Salamanca,Entire home/apt,2,1,1,1,430,1,11,0,4.82,5.32
Veteran,f,51,t,t,Salamanca,Entire home/apt,7,3,4,4,543.14,7,11,2,4.91,0.3
Veteran,t,3,t,t,San Blas - Canillejas,Private room,1,1,1,1,21.03,30,11,0,4.91,0.29
Established,t,2,t,t,San Blas - Canillejas,Entire home/apt,6,2.5,3,6,127.23,30,11,4,4.82,0.42
Established,f,5,t,t,San Blas - Canillejas,Entire home/apt,3,1,1,2,217,2,11,1,4.64,0.24
New,f,29,t,t,Tetuán,Shared room,1,1,1,1,25,1,11,8,4.55,0.83
Veteran,f,22,t,t,Tetuán,Entire home/apt,4,1,1,1,41.87,32,11,2,4.18,0.31
New,f,2,t,t,Tetuán,Entire home/apt,4,1,1,2,44.93,31,11,3,3.55,1.14
Veteran,f,60,t,t,Tetuán,Entire home/apt,2,1,1,1,51.67,3,11,7,4.64,0.89
New,f,6,t,t,Tetuán,Entire home/apt,2,1,1,1,72.81,30,11,4,4.27,0.4
Established,f,14,t,t,Tetuán,Entire home/apt,2,1,1,3,75.53,10,11,4,4.45,0.37
Veteran,f,146,t,t,Tetuán,Private room,2,1,1,1,95,1,11,3,4.55,1.68
New,f,2,t,t,Tetuán,Entire home/apt,2,1,,2,96.33,3,11,9,4.18,0.89
Veteran,f,1,t,t,Tetuán,Entire home/apt,2,1,1,1,103,1,11,1,4.64,0.44
Established,f,7,t,t,Tetuán,Entire home/apt,4,1,2,3,107.23,7,11,6,4.55,0.72
New,f,1,t,t,Tetuán,Entire home/apt,2,1,1,1,107.47,1,11,0,4.91,3.3
New,t,5,t,t,Tetuán,Entire home/apt,4,1,1,2,112,7,11,7,4.82,0.75
Veteran,f,5,t,t,Tetuán,Entire home/apt,3,1,1,2,152,1,11,3,4.64,0.17
New,f,2,t,t,Tetuán,Entire home/apt,6,1,2,3,156,1,11,0,4.82,2.56
New,t,32,t,t,Tetuán,Entire home/apt,4,1,1,1,187.33,1,11,8,4.91,0.81
New,f,1,t,t,Tetuán,Entire home/apt,4,1,1,2,192,1,11,0,4.82,1.94
New,f,1,t,t,Tetuán,Entire home/apt,2,1,1,1,226,3,11,8,4.82,0.56
Veteran,f,25,t,t,Tetuán,Entire home/apt,5,2,3,5,269.65,20,11,2,4.27,0.22
Veteran,t,2,t,t,Usera,Private room,2,1,1,1,52.17,6,11,6,4.91,1.25
Established,f,173,t,t,Usera,Private room,2,1,1,2,80,1,11,4,4.27,0.45
New,f,5,t,t,Usera,Entire home/apt,4,1,2,2,204.33,1,11,6,4.18,0.74
Veteran,t,11,t,t,Villa de Vallecas,Entire home/apt,4,1,1,2,236,1,11,5,4.91,1.31
Established,f,20,t,t,Villaverde,Entire home/apt,4,1,1,2,50,2,11,0,4.36,3.79
Veteran,f,17,t,t,Villaverde,Entire home/apt,2,1,1,1,71,1,11,0,4.27,0.2
Veteran,f,115,t,t,Villaverde,Entire home/apt,2,1,1,1,78.67,1,11,7,4.36,1.06
New,f,10,t,t,Villaverde,Entire home/apt,4,1,1,3,151,1,11,5,4.55,0.49
New,f,1,t,t,Villaverde,Entire home/apt,5,2,3,3,193,1,11,0,4.91,9.17
Veteran,f,8,t,t,Arganzuela,Private room,1,1,1,1,30.36,25,12,1,4.42,0.18
Established,f,18,t,t,Arganzuela,Private room,2,2,1,1,54.66,4,12,3,4.42,1.8
Veteran,t,79,t,t,Arganzuela,Entire home/apt,3,1,1,2,116.33,2,12,0,5,4
Established,f,23,t,t,Arganzuela,Entire home/apt,3,1,1,2,130.99,2,12,8,4.67,0.95
New,f,4,t,t,Arganzuela,Entire home/apt,2,1,1,1,133,1,12,4,4.5,1.02
New,f,8,t,t,Arganzuela,Entire home/apt,6,1,2,3,149.5,1,12,10,4.67,0.83
New,t,1,t,t,Arganzuela,Entire home/apt,6,2,3,3,198.43,7,12,2,4.83,1.15
Veteran,f,3,t,t,Carabanchel,Private room,1,2,1,2,19.36,30,12,4,4.42,0.14
Established,f,2,t,t,Carabanchel,Private room,1,1,1,1,44.67,5,12,0,4.83,0.28
Veteran,t,5,t,t,Carabanchel,Private room,2,2,1,1,59.5,2,12,1,4.5,0.45
Veteran,f,34,t,t,Carabanchel,Entire home/apt,1,1,1,1,63.07,19,12,8,4.92,0.67
New,f,6,t,t,Carabanchel,Entire home/apt,1,1,1,1,71,1,12,6,4.67,1.37
Veteran,f,50,t,t,Carabanchel,Entire home/apt,2,1,1,,76.84,3,12,6,4,1.28
New,t,14,t,t,Carabanchel,Entire home/apt,4,2,2,2,86.86,14,12,7,4.75,0.72
Established,f,3,t,t,Carabanchel,Entire home/apt,2,1,1,1,94.79,14,12,4,5,0.43
Veteran,f,115,t,t,Carabanchel,Entire home/apt,4,1,1,2,116.33,1,12,5,4.17,1.16
New,t,1,t,t,Carabanchel,Private room,2,1,1,1,131.5,2,12,7,4.83,0.85
Established,f,56,t,t,Carabanchel,Entire home/apt,4,1,2,4,146.45,3,12,1,4.5,0.34
Veteran,f,400,t,t,Carabanchel,Entire home/apt,4,1,1,2,148.5,2,12,4,5,1.42
New,t,16,t,t,Carabanchel,Entire home/apt,4,1,1,3,170.6,1,12,2,5,1.49
Veteran,f,1,t,t,Carabanchel,Private room,1,1,1,1,240,1,12,0,4.58,0.09
Established,f,14,t,t,Centro,Entire home/apt,3,1,1,,7.4,190,12,4,4.33,0.25
Veteran,f,2,t,t,Centro,Private room,1,1,1,1,10.32,21,12,0,4.33,0.14
Veteran,f,6,t,t,Centro,Private room,2,1,1,1,19.14,7,12,5,4.08,0.33
Veteran,f,16,t,t,Centro,Private room,2,1,1,1,52,1,12,6,4.83,0.34
Veteran,f,1,t,t,Centro,Entire home/apt,2,1,1,2,57.73,30,12,3,4.58,0.09
Veteran,f,30,t,t,Centro,Private room,1,1,1,1,58.5,2,12,8,4.58,0.63
Veteran,f,5,t,t,Centro,Private room,5,2,3,3,59,3,12,6,4.58,0.5
Veteran,f,37,t,t,Centro,Private room,2,1,1,1,77,1,12,6,4.58,0.29
Veteran,f,35,t,t,Centro,Entire home/apt,2,1,1,,79,2,12,0,4.42,2.75
Veteran,f,28,t,t,Centro,Private room,1,1.5,5,1,82,2,12,1,4.92,0.49
Veteran,t,32,t,t,Centro,Entire home/apt,4,1,2,2,83.53,20,12,8,4.58,0.85
New,f,6,t,t,Centro,Private room,2,1,1,1,84,1,12,1,4.58,1.57
New,f,1,f,t,Centro,Entire home/apt,2,1,1,1,85,3,12,0,4.08,2.86
Established,f,2,t,t,Centro,Shared room,6,1,,2,88.5,2,12,4,4.42,0.5
New,f,7,t,t,Centro,Private room,2,0.5,1,1,89,1,12,0,4.5,3.67
Veteran,f,28,t,t,Centro,Private room,2,1.5,5,1,91.5,2,12,2,4.92,0.49
New,f,9,t,t,Centro,Entire home/apt,4,1,1,2,92,2,12,0,4.33,6.55
Veteran,f,26,t,t,Centro,Entire home/apt,2,1,1,1,100.03,31,12,8,4.42,0.38
Veteran,f,22,t,t,Centro,Entire home/apt,4,1,2,3,107.62,21,12,5,4.92,0.42
Veteran,f,123,t,t,Centro,Entire home/apt,2,1,1,1,114,3,12,5,4.83,0.32
New,f,6,t,t,Centro,Private room,4,1,1,4,115,1,12,5,4.67,0.46
New,f,1,t,t,Centro,Private room,2,1.5,,3,115,1,12,0,4.67,0.38
Veteran,f,32,t,t,Centro,Entire home/apt,2,1,1,1,119.17,6,12,7,4.58,1.16
New,t,7,t,t,Centro,Entire home/apt,2,1,1,1,120,2,12,8,4.92,0.56
Veteran,f,37,t,t,Centro,Entire home/apt,4,1,1,3,120,1,12,7,4.5,0.19
Veteran,t,6,t,t,Centro,Entire home/apt,5,2,4,6,124.14,30,12,0,4.83,0.2
Veteran,t,17,t,t,Centro,Entire home/apt,3,1,,2,124.27,3,12,3,4.83,1.04
Veteran,f,14,t,t,Centro,Private room,2,1,1,1,128.75,2,12,0,4.42,2.37
Veteran,t,11,t,t,Centro,Entire home/apt,3,1,,4,130,1,12,3,4.92,0.21
Veteran,f,79,t,t,Centro,Entire home/apt,4,1,1,1,136,3,12,1,4.75,2.07
Veteran,t,25,t,t,Centro,Entire home/apt,3,1,1,2,136.8,1,12,3,4.83,1.47
New,f,2,t,t,Centro,Entire home/apt,4,1,2,2,137,1,12,0,4.92,7.66
Established,f,4,t,t,Centro,Private room,2,1,1,2,140,1,12,7,4.33,0.36
Established,f,1157,t,t,Centro,Entire home/apt,4,1,1,2,143.38,14,12,9,4.5,0.36
New,f,1,t,t,Centro,Entire home/apt,6,1,2,4,145,1,12,3,4.92,0.54
